user_id,movie_id,rating,timestamp,user_encoded,movie_encoded
700,96,4,884494310,699,95
758,319,4,880672321,757,318
387,659,4,886480325,386,658
92,180,5,875653016,91,179
13,449,4,882398385,12,448
378,225,3,880045006,377,224
561,504,3,885809447,560,503
751,865,2,889135211,750,864
479,198,5,879460939,478,197
385,739,1,879448665,384,738
460,301,3,882910579,459,300
399,148,4,882341362,398,147
644,127,4,889076775,643,126
620,260,5,889986624,619,259
932,671,3,891250915,931,670
305,713,4,886323115,304,712
104,282,3,888465166,103,281
339,480,5,891032885,338,479
200,95,5,884128979,199,94
650,315,3,891368885,649,314
387,418,3,886483669,386,417
474,495,4,887927728,473,494
13,164,3,882396790,12,163
230,485,5,880484370,229,484
437,134,5,880139951,436,133
407,235,4,875044531,406,234
127,271,5,884364866,126,270
703,25,3,875242683,702,24
58,176,4,884304936,57,175
686,180,5,879546147,685,179
537,648,4,886031505,536,647
125,144,5,879454197,124,143
57,845,4,883697253,56,844
409,382,4,881108170,408,381
899,8,4,884121572,898,7
286,800,5,877534528,285,799
802,678,4,875984776,801,677
293,871,1,888908066,292,870
102,760,1,888803245,101,759
541,82,3,883871562,540,81
135,265,3,879857797,134,264
224,126,3,888103704,223,125
650,496,4,891369707,649,495
113,299,5,875076986,112,298
2,279,4,888551745,1,278
470,1097,3,879178487,469,1096
804,70,4,879443137,803,69
543,218,3,874864034,542,217
600,92,3,888451665,599,91
363,1099,2,891495402,362,1098
7,627,3,891352594,6,626
587,355,3,892871610,586,354
442,742,3,883391146,441,741
416,70,5,893213019,415,69
450,54,4,887138820,449,53
782,259,1,891498267,781,258
901,20,1,877130406,900,19
942,99,5,891282880,941,98
668,231,2,881605433,667,230
13,223,5,882139901,12,222
590,244,3,879439431,589,243
690,118,4,881180056,689,117
328,176,5,885046052,327,175
773,1367,5,888538643,772,1366
119,526,2,886177762,118,525
286,1288,4,876522114,285,1287
436,1058,4,887770547,435,1057
488,223,4,891294158,487,222
49,117,1,888069459,48,116
113,326,5,875935609,112,325
222,1078,2,878183449,221,1077
682,651,4,888517168,681,650
526,875,3,885682264,525,874
537,64,3,886030707,536,63
846,520,5,883947960,845,519
455,934,3,879110260,454,933
303,324,3,879466065,302,323
367,441,3,876690049,366,440
804,133,3,879445904,803,132
934,617,4,891191778,933,616
160,922,5,876767621,159,921
864,204,5,888888937,863,203
603,183,4,891957110,602,182
194,174,4,879520916,193,173
458,744,4,886394623,457,743
883,176,4,891696895,882,175
336,585,3,877756966,335,584
171,262,4,891034641,170,261
419,197,5,879435749,418,196
279,969,3,875308799,278,968
322,514,4,887314352,321,513
819,258,2,879952538,818,257
178,313,5,884836422,177,312
705,226,3,883428028,704,225
156,661,4,888185947,155,660
430,12,4,877226164,429,11
760,162,3,875668418,759,161
393,756,4,887745258,392,755
418,304,4,891282738,417,303
145,472,3,875271128,144,471
178,495,4,882827870,177,494
498,23,4,881955596,497,22
193,1168,4,890860234,192,1167
683,1280,3,893284032,682,1279
790,386,2,885158208,789,385
181,1351,1,878962168,180,1350
88,315,4,891037276,87,314
269,527,5,891447841,268,526
938,411,3,891357042,937,410
737,196,3,884314694,736,195
716,504,5,879795189,715,503
590,286,5,879439645,589,285
826,526,3,885690677,825,525
780,202,4,891363783,779,201
409,45,4,881168603,408,44
9,690,1,886959344,8,689
125,290,4,892838375,124,289
436,1053,4,887771853,435,1052
643,94,4,891450240,642,93
21,323,2,874950972,20,322
394,672,3,880888540,393,671
13,49,4,882399419,12,48
899,228,3,884121572,898,227
904,155,4,879735616,903,154
200,88,4,884128760,199,87
458,474,4,886397109,457,473
705,298,5,883426892,704,297
436,1263,3,887772060,435,1262
807,491,5,892528062,806,490
290,109,3,880475564,289,108
505,614,3,889334162,504,613
398,385,3,875723253,397,384
378,684,3,880332643,377,683
664,56,4,876525962,663,55
389,176,4,880165047,388,175
125,191,5,879454385,124,190
160,161,3,876861185,159,160
246,181,5,884920978,245,180
229,340,4,891632142,228,339
643,194,4,891446652,642,193
381,432,5,892696587,380,431
345,100,5,884902317,344,99
406,281,3,879540296,405,280
840,496,5,891204089,839,495
541,931,3,883875370,540,930
294,109,4,877819599,293,108
58,655,5,884304865,57,654
110,642,2,886989126,109,641
782,1216,2,891500150,781,1215
85,606,4,886282959,84,605
690,428,1,881177506,689,427
159,832,3,880557864,158,831
44,163,4,878348627,43,162
401,748,3,891031784,400,747
393,1048,3,887745120,392,1047
347,550,5,881654734,346,549
92,702,3,875656054,91,701
125,79,5,879454100,124,78
232,313,3,885939473,231,312
581,224,4,879641698,580,223
818,258,4,891870301,817,257
14,111,3,876965165,13,110
938,823,4,891357019,937,822
416,195,5,893214128,415,194
48,132,5,879434886,47,131
405,67,5,885547360,404,66
637,333,3,882900888,636,332
95,498,3,879197445,94,497
710,335,1,882063564,709,334
914,387,3,887124121,913,386
276,1210,2,877934988,275,1209
94,1101,3,891720590,93,1100
915,258,2,891030108,914,257
435,187,4,884131489,434,186
286,883,5,884069544,285,882
592,13,5,882608401,591,12
854,1047,1,882812906,853,1046
798,1285,3,876177330,797,1284
253,121,5,891628142,252,120
327,357,4,887747338,326,356
160,124,4,876767360,159,123
408,258,3,889679857,407,257
94,1119,4,891723261,93,1118
94,318,5,891721191,93,317
848,174,5,887038104,847,173
501,257,4,883348114,500,256
425,445,3,878738887,424,444
150,268,5,878746257,149,267
378,193,4,880056160,377,192
481,479,4,885828619,480,478
880,1258,3,880175368,879,1257
363,657,5,891494587,362,656
582,121,3,882961133,581,120
577,181,5,880474612,576,180
606,121,4,878148425,605,120
592,887,5,882607780,591,886
174,723,5,886514448,173,722
679,484,4,884486658,678,483
224,469,1,888104219,223,468
503,1475,5,880382768,502,1474
747,1142,4,888732952,746,1141
622,541,2,882592781,621,540
136,127,5,882693404,135,126
532,251,4,888636374,531,250
365,813,5,891303901,364,812
314,762,4,877886443,313,761
57,930,2,883698039,56,929
201,750,3,884110598,200,749
221,79,4,875245715,220,78
922,216,3,891448115,921,215
395,318,4,883764004,394,317
450,606,5,882371904,449,605
162,597,4,877636370,161,596
290,434,4,880474422,289,433
479,318,5,879461039,478,317
592,326,4,882607573,591,325
664,717,1,876526555,663,716
457,7,4,882393278,456,6
188,199,4,875071658,187,198
230,97,5,880484544,229,96
846,432,3,883948457,845,431
943,941,1,888639725,942,940
503,26,2,880383200,502,25
897,55,3,879990622,896,54
301,588,5,882077055,300,587
735,25,4,876698684,734,24
447,150,4,878854438,446,149
380,449,3,885480902,379,448
338,511,4,879438473,337,510
263,432,2,891299448,262,431
33,879,3,891964230,32,878
264,709,5,886123727,263,708
13,585,4,882141814,12,584
943,64,5,875409939,942,63
285,237,4,890595636,284,236
244,86,4,880605896,243,85
330,185,4,876546236,329,184
373,174,4,877099137,372,173
13,829,3,882398385,12,828
109,81,2,880580030,108,80
826,1091,3,885690379,825,1090
838,223,3,887065807,837,222
325,435,3,891478239,324,434
642,68,3,885606765,641,67
387,241,1,886483194,386,240
606,313,5,887841727,605,312
158,190,5,880134332,157,189
56,578,3,892910860,55,577
802,302,4,875984532,801,301
287,235,4,875334248,286,234
774,357,2,888556434,773,356
113,979,5,875936424,112,978
318,732,5,884496267,317,731
262,216,3,879793216,261,215
21,218,4,874951696,20,217
445,313,2,890988206,444,312
59,97,5,888205921,58,96
239,632,5,889181015,238,631
109,295,4,880564707,108,294
70,404,4,884149622,69,403
5,367,3,875636281,4,366
342,408,5,875318266,341,407
639,216,3,891239528,638,215
150,124,2,878746442,149,123
617,496,1,883789080,616,495
459,619,4,879563169,458,618
756,235,3,874827755,755,234
237,98,4,879376327,236,97
747,98,5,888639480,746,97
99,331,3,885678247,98,330
174,1262,5,886434566,173,1261
90,1039,5,891383599,89,1038
308,661,4,887736532,307,660
593,56,5,875658887,592,55
43,133,4,875981483,42,132
65,73,4,879217998,64,72
94,703,3,891721562,93,702
725,322,4,876103762,724,321
122,715,5,879270741,121,714
484,472,4,891195565,483,471
155,323,2,879371261,154,322
844,588,4,877388040,843,587
316,673,2,880854083,315,672
216,4,5,880234469,215,3
821,213,5,874793806,820,212
595,1165,1,886921748,594,1164
818,875,1,891870590,817,874
262,283,3,879962366,261,282
842,302,5,891217834,841,301
435,100,3,884131711,434,99
854,32,4,882813574,853,31
172,580,4,875538028,171,579
458,387,4,886398246,457,386
514,114,5,875462466,513,113
63,222,3,875747635,62,221
447,411,2,878855107,446,410
543,272,3,888300821,542,271
592,89,4,882955543,591,88
863,1679,3,889289491,862,1678
552,147,3,879222412,551,146
642,931,4,885606857,641,930
798,417,3,876176043,797,416
405,1423,1,885546725,404,1422
136,56,4,882848783,135,55
286,818,2,877531281,285,817
752,344,4,891208212,751,343
643,147,3,891445526,642,146
145,226,1,875272196,144,225
222,763,3,881061165,221,762
457,210,5,882397337,456,209
653,183,3,878854100,652,182
796,974,3,893194740,795,973
660,742,2,891198312,659,741
650,739,2,891384328,649,738
122,214,2,879270676,121,213
363,155,2,891497712,362,154
537,349,1,886028845,536,348
796,514,3,892676231,795,513
452,371,3,875562573,451,370
896,228,5,887158266,895,227
178,332,3,882823437,177,331
530,172,4,883790882,529,171
815,54,3,878696355,814,53
151,638,5,879528819,150,637
10,195,4,877889130,9,194
640,169,5,874777890,639,168
59,393,2,888205714,58,392
764,2,3,876244856,763,1
913,64,5,881725876,912,63
763,70,5,878917468,762,69
454,692,5,888267158,453,691
623,603,4,891034294,622,602
424,115,1,880859385,423,114
493,188,5,884131314,492,187
201,770,3,884112426,200,769
506,82,5,874873745,505,81
607,56,5,883880155,606,55
263,921,3,891298727,262,920
95,462,4,879197022,94,461
87,996,3,879876848,86,995
133,271,5,890588766,132,270
500,412,1,883876370,499,411
290,88,4,880731963,289,87
333,300,4,891044389,332,299
655,187,5,888474357,654,186
780,4,3,891363969,779,3
326,530,5,879875778,325,529
456,432,4,881374390,455,431
834,148,4,890862563,833,147
833,336,2,878078056,832,335
763,527,3,878915692,762,526
747,156,3,888639362,746,155
11,230,4,891905783,10,229
707,952,3,880060724,706,951
125,785,3,892838558,124,784
116,840,1,886309958,115,839
301,402,2,882076915,300,401
561,241,2,885809119,560,240
224,222,4,888103729,223,221
84,222,4,883450020,83,221
64,141,4,889739517,63,140
472,231,5,875980418,471,230
270,471,5,876954223,269,470
292,169,5,881105625,291,168
889,69,3,880179785,888,68
145,1011,5,888398162,144,1010
826,1228,3,885690900,825,1227
208,781,3,883108498,207,780
606,148,3,878150506,605,147
901,35,4,877131685,900,34
716,969,4,879794815,715,968
796,603,4,892662152,795,602
883,113,4,891693723,882,112
409,87,3,881108777,408,86
217,391,4,889070287,216,390
682,2,3,888522541,681,1
110,384,2,886989524,109,383
831,294,4,891354043,830,293
837,328,4,875721604,836,327
532,227,4,874788566,531,226
147,304,5,885593942,146,303
653,566,5,878854190,652,565
249,1011,5,879640284,248,1010
634,676,4,875729633,633,675
249,156,5,879572402,248,155
407,227,2,875045190,406,226
918,972,5,891988054,917,971
416,328,5,893213644,415,327
712,1036,5,874956981,711,1035
851,1013,2,891961856,850,1012
24,258,4,875245985,23,257
905,345,4,884983089,904,344
332,288,5,887916151,331,287
630,31,2,885667968,629,30
936,1368,5,886832337,935,1367
181,327,3,878961780,180,326
382,23,5,875946978,381,22
890,142,3,882916650,889,141
213,117,4,878870987,212,116
614,100,5,879464119,613,99
506,258,4,884517178,505,257
666,96,3,880568270,665,95
327,805,4,887819462,326,804
223,333,4,891548675,222,332
887,218,5,881381471,886,217
365,277,4,891304078,364,276
487,194,5,883446322,486,193
407,710,4,875046460,406,709
92,250,4,890251534,91,249
208,202,4,883108476,207,201
354,66,2,891307180,353,65
189,934,2,893264678,188,933
487,727,3,884029774,486,726
198,118,2,884206513,197,117
313,232,3,891014957,312,231
747,333,4,888638335,746,332
654,276,1,887863866,653,275
777,652,5,875980670,776,651
733,405,2,879536659,732,404
301,607,4,882077176,300,606
823,58,5,878438930,822,57
194,87,4,879523104,193,86
870,197,5,875050723,869,196
393,497,4,889555021,392,496
339,1030,1,891036707,338,1029
256,274,5,882151456,255,273
107,271,2,891264432,106,270
727,779,2,883712717,726,778
49,1070,3,888068739,48,1069
380,1101,4,885479487,379,1100
172,582,4,875538864,171,581
721,300,5,877135806,720,299
128,319,5,879966274,127,318
497,173,5,878759659,496,172
838,286,4,887061035,837,285
280,69,4,891700242,279,68
334,712,3,891549594,333,711
174,29,2,886514469,173,28
359,1,4,886453214,358,0
308,235,3,887739800,307,234
527,651,5,879455654,526,650
374,241,5,880939035,373,240
276,1253,1,874795729,275,1252
503,66,3,880383468,502,65
538,381,3,877110175,537,380
551,117,5,892782807,550,116
663,676,3,889492435,662,675
224,86,3,888082612,223,85
187,423,4,879465745,186,422
449,106,3,879958936,448,105
389,211,4,880087415,388,210
891,107,5,883490041,890,106
305,251,5,886321764,304,250
936,282,2,886832714,935,281
566,182,4,881649428,565,181
151,163,4,879542723,150,162
286,707,5,877531975,285,706
896,179,2,887159630,895,178
200,478,5,884128788,199,477
548,458,3,891415512,547,457
405,1545,2,885546201,404,1544
714,3,5,892777876,713,2
374,924,5,880393095,373,923
405,1503,1,885548932,404,1502
254,554,3,886475952,253,553
345,772,4,884993121,344,771
617,294,1,883788511,616,293
806,131,4,882390496,805,130
268,147,4,876514002,267,146
173,322,4,877557028,172,321
766,205,5,891309975,765,204
472,748,5,875977682,471,747
226,652,3,883889012,225,651
782,935,2,891500150,781,934
180,318,5,877355315,179,317
235,524,5,889655204,234,523
468,273,2,875280499,467,272
694,521,3,875730042,693,520
727,1188,2,883712632,726,1187
919,462,3,875372844,918,461
919,976,2,875289453,918,975
429,39,3,882386378,428,38
595,368,1,886921977,594,367
500,237,3,883865483,499,236
465,180,3,883530015,464,179
554,756,3,876231938,553,755
429,211,5,882385090,428,210
295,381,5,879518528,294,380
758,154,5,881975267,757,153
299,222,2,877878148,298,221
181,299,1,878961749,180,298
75,147,3,884050134,74,146
230,202,4,880485352,229,201
618,720,3,891309293,617,719
319,689,3,881355802,318,688
932,550,2,891251331,931,549
222,111,3,877563820,221,110
222,2,3,878183837,221,1
43,892,3,883954776,42,891
85,519,4,879829265,84,518
563,181,4,880507374,562,180
383,604,5,891193042,382,603
901,210,4,877130999,900,209
889,607,4,880179868,888,606
419,1,4,879435590,418,0
95,471,5,884266051,94,470
854,925,2,882813179,853,924
936,864,4,886833360,935,863
66,282,3,883601266,65,281
110,54,4,886988202,109,53
905,871,2,884984149,904,870
435,68,4,884131901,434,67
343,727,4,876406462,342,726
604,164,4,883668175,603,163
514,659,3,875463245,513,658
942,259,4,891282673,941,258
536,234,4,882360405,535,233
92,1023,2,892655775,91,1022
749,154,5,878847988,748,153
200,121,5,876042268,199,120
442,979,3,883391344,441,978
222,422,2,878183657,221,421
390,126,5,879694123,389,125
942,479,4,891283118,941,478
943,111,4,875502192,942,110
653,455,3,878854051,652,454
819,303,4,879952508,818,302
422,222,4,875130137,421,221
312,408,4,891698174,311,407
540,471,4,882157706,539,470
177,60,4,880130634,176,59
768,744,3,880136272,767,743
711,186,3,879993237,710,185
835,610,5,891034401,834,609
60,133,4,883326893,59,132
767,180,5,891462870,766,179
524,604,4,884637501,523,603
270,90,5,876955770,269,89
7,191,5,891351201,6,190
59,51,5,888206095,58,50
363,895,3,891493840,362,894
871,876,3,888192689,870,875
543,153,3,874863035,542,152
715,202,5,875962931,714,201
450,399,4,882468239,449,398
159,872,1,880485262,158,871
303,168,5,879467223,302,167
279,712,5,875312339,278,711
655,1281,3,891585477,654,1280
293,729,2,888907145,292,728
711,485,4,879993278,710,484
11,428,4,891905032,10,427
717,100,4,884642268,716,99
311,136,5,884365357,310,135
497,450,2,879362202,496,449
454,610,3,881959576,453,609
889,919,5,880177050,888,918
296,480,5,884197068,295,479
870,1221,3,881001249,869,1220
392,244,3,891038247,391,243
314,126,2,877886971,313,125
533,879,3,892469600,532,878
868,139,1,877109300,867,138
417,73,3,879648343,416,72
18,174,4,880130613,17,173
92,663,4,875653914,91,662
262,1278,4,879961819,261,1277
184,1160,5,889907363,183,1159
457,181,4,882393384,456,180
405,1159,1,885549407,404,1158
402,273,4,876267014,401,272
693,382,4,875482689,692,381
932,516,5,891249877,931,515
642,452,1,886569699,641,451
17,117,3,885272724,16,116
452,179,5,875265368,451,178
406,191,5,882480443,405,190
465,109,3,883532119,464,108
506,423,5,874874850,505,422
330,963,5,876547533,329,962
592,689,2,882607690,591,688
931,1152,4,891037177,930,1151
943,943,5,888639614,942,942
329,705,3,891656347,328,704
200,56,4,884128858,199,55
768,1014,2,882816126,767,1013
561,507,4,885807429,560,506
438,15,4,879868242,437,14
246,95,3,884920949,245,94
416,73,3,876699994,415,72
805,595,3,881695951,804,594
894,280,3,880993709,893,279
798,878,4,875295521,797,877
291,924,4,874833962,290,923
883,1009,4,891692811,882,1008
805,371,1,881696759,804,370
867,650,5,880078818,866,649
593,762,4,875659849,592,761
648,318,3,884368371,647,317
724,268,4,883757397,723,267
528,678,3,888520525,527,677
437,226,1,880142942,436,225
913,176,5,880759221,912,175
235,496,4,889655662,234,495
889,125,4,880177435,888,124
682,265,3,888520922,681,264
57,763,5,883698581,56,762
275,630,3,880315243,274,629
786,228,4,882844295,785,227
857,259,4,883432397,856,258
342,508,3,874984810,341,507
704,316,4,891397015,703,315
655,523,3,887427268,654,522
87,209,5,879876488,86,208
472,895,4,892790628,471,894
416,624,3,886317237,415,623
5,241,1,875720948,4,240
497,771,4,879362638,496,770
140,289,4,879013719,139,288
122,86,5,879270458,121,85
503,823,2,879438817,502,822
60,208,5,883326028,59,207
507,306,5,889964677,506,305
208,524,4,883108745,207,523
796,143,5,893218728,795,142
379,393,4,892879325,378,392
822,101,2,891037465,821,100
709,181,4,879846375,708,180
410,873,4,888627138,409,872
102,218,3,888803002,101,217
741,699,4,891018400,740,698
327,258,1,887737355,326,257
717,222,4,884642215,716,221
538,88,2,877108078,537,87
766,448,3,891310934,765,447
480,175,3,891208356,479,174
712,465,4,874957113,711,464
883,1021,5,891693058,882,1020
405,1167,1,885547268,404,1166
23,518,5,874785194,22,517
791,289,4,879448087,790,288
405,653,1,885548579,404,652
694,228,4,875727306,693,227
716,520,4,879794935,715,519
765,522,5,880346951,764,521
655,248,2,888685759,654,247
806,128,3,882388419,805,127
321,491,3,879440746,320,490
472,132,5,875979853,471,131
620,379,4,889987656,619,378
279,173,5,875296461,278,172
6,14,5,883599249,5,13
177,271,2,882141868,176,270
408,748,5,889680073,407,747
190,742,3,891033841,189,741
10,98,4,877889261,9,97
479,632,5,879460785,478,631
23,7,4,874784385,22,6
943,193,4,888639093,942,192
409,526,3,881107117,408,525
694,176,5,875729146,693,175
400,286,4,885676230,399,285
862,172,5,879304243,861,171
406,11,4,879446529,405,10
655,375,2,888984293,654,374
98,25,5,880499111,97,24
711,255,4,886030579,710,254
498,268,2,881954618,497,267
322,188,3,887314244,321,187
814,675,3,885410957,813,674
18,15,4,880131054,17,14
763,176,4,878919116,762,175
666,331,4,880138999,665,330
267,732,4,878973650,266,731
489,288,4,891366693,488,287
342,950,2,875318423,341,949
654,381,3,887864886,653,380
535,629,4,879618776,534,628
290,172,5,880474141,289,171
732,269,5,882589593,731,268
119,916,1,892564442,118,915
21,452,4,874951727,20,451
178,164,3,882827288,177,163
881,831,2,879052493,880,830
7,196,5,891351432,6,195
694,423,5,875727018,693,422
429,356,3,882386942,428,355
198,651,4,884207424,197,650
244,3,5,880602451,243,2
577,768,3,880474787,576,767
189,1401,4,893266137,188,1400
294,520,5,889854323,293,519
73,153,3,888626007,72,152
65,526,4,879216734,64,525
407,226,3,876345024,406,225
894,1089,2,885428261,893,1088
825,870,3,880931932,824,869
738,202,4,875351299,737,201
18,953,3,880131901,17,952
253,300,4,891627724,252,299
747,432,5,888640567,746,431
588,110,3,890027247,587,109
732,875,1,882590201,731,874
937,326,1,876768813,936,325
218,410,3,881288574,217,409
7,526,5,891351042,6,525
736,293,4,878709365,735,292
872,282,5,888479253,871,281
707,1107,3,886288239,706,1106
201,181,2,884112245,200,180
393,836,4,889728895,392,835
924,196,4,886759657,923,195
927,288,5,879199250,926,287
320,176,4,884749255,319,175
487,455,2,883444252,486,454
735,127,4,876698755,734,126
707,792,4,886287107,706,791
234,549,3,892335850,233,548
456,273,3,881372328,455,272
194,153,3,879546723,193,152
283,186,5,879298239,282,185
474,188,5,887926437,473,187
354,863,3,891306919,353,862
932,646,4,891250498,931,645
603,157,1,891957031,602,156
262,959,2,879794739,261,958
7,666,4,892132192,6,665
561,432,5,885807776,560,431
268,747,3,875310412,267,746
374,925,3,880394301,373,924
355,681,4,879485523,354,680
72,318,5,880037702,71,317
718,744,3,883348824,717,743
788,200,4,880869075,787,199
99,11,5,885680138,98,10
595,929,2,886921722,594,928
730,300,3,880309964,729,299
15,291,3,879456084,14,290
52,741,4,882922302,51,740
833,1118,3,875133924,832,1117
87,1177,1,879877280,86,1176
766,496,5,891309767,765,495
735,242,5,876697561,734,241
642,1133,3,886569295,641,1132
246,739,2,884922678,245,738
606,236,3,878150506,605,235
715,128,3,875964300,714,127
213,924,4,878870846,212,923
655,806,3,887523224,654,805
286,413,3,877531226,285,412
843,434,4,879447146,842,433
197,231,3,891410124,196,230
338,269,4,879437523,337,268
223,1291,3,891550431,222,1290
63,300,4,875748326,62,299
643,4,4,891448136,642,3
605,288,5,879365158,604,287
224,11,3,888082468,223,10
758,686,3,881974823,757,685
846,521,3,883948141,845,520
796,487,5,892676195,795,486
790,22,5,885155540,789,21
383,483,5,891192986,382,482
479,692,3,879461700,478,691
570,243,1,881262557,569,242
748,517,3,879455083,747,516
807,380,4,893080442,806,379
472,1469,4,875982337,471,1468
261,410,5,890456142,260,409
622,111,4,882591014,621,110
679,132,4,884487374,678,131
109,356,4,880578711,108,355
89,236,5,879441400,88,235
13,670,3,882396955,12,669
406,561,3,879792974,405,560
269,197,5,891447961,268,196
276,853,5,889174849,275,852
850,174,5,883195419,849,173
497,56,4,878759659,496,55
49,1017,3,888069040,48,1016
711,83,5,879993628,710,82
553,527,3,879949290,552,526
476,734,4,883365274,475,733
593,158,3,875671891,592,157
347,222,4,881652377,346,221
459,50,4,879563064,458,49
399,755,2,882344757,398,754
417,367,2,879648898,416,366
184,217,3,889910394,183,216
233,647,5,877661364,232,646
59,382,4,888205574,58,381
368,561,2,889783617,367,560
504,546,4,887831947,503,545
724,887,3,883757468,723,886
95,892,3,882803890,94,891
405,1585,1,885546487,404,1584
698,968,1,886368545,697,967
655,543,3,887474050,654,542
410,272,4,888627138,409,271
383,81,4,891193072,382,80
37,183,4,880930042,36,182
917,255,3,882911158,916,254
805,168,5,881704016,804,167
326,1126,2,879875243,325,1125
601,9,4,876347196,600,8
123,192,5,879873119,122,191
151,505,5,879528909,150,504
437,482,5,880140051,436,481
188,191,3,875073128,187,190
90,1196,4,891383599,89,1195
409,300,3,881104697,408,299
236,546,4,890117223,235,545
800,1,4,887646283,799,0
766,559,4,891310824,765,558
503,98,5,879454675,502,97
46,125,4,883616284,45,124
246,11,4,884922512,245,10
488,180,2,891294439,487,179
551,672,1,892785056,550,671
405,568,4,885547910,404,567
311,623,2,884366112,310,622
18,166,4,880129595,17,165
130,427,5,875217033,129,426
360,286,5,880353526,359,285
898,689,3,888294842,897,688
104,276,4,888465290,103,275
457,388,2,882551343,456,387
871,307,3,888192315,870,306
846,487,4,883948685,845,486
210,631,5,887736796,209,630
532,554,4,874790813,531,553
239,498,4,889179623,238,497
500,1111,4,883874529,499,1110
214,13,3,891543271,213,12
660,83,3,891199556,659,82
535,955,3,879618338,534,954
619,53,2,885954341,618,52
92,225,3,875640740,91,224
880,284,4,880242528,879,283
222,1220,4,878184290,221,1219
472,780,4,875982922,471,779
760,204,4,875668105,759,203
128,159,4,879968390,127,158
119,294,1,892564313,118,293
280,1133,3,891700242,279,1132
378,1053,3,880332831,377,1052
90,699,4,891385298,89,698
692,1023,2,876954083,691,1022
7,461,4,891352303,6,460
903,595,2,891031714,902,594
417,638,4,879648078,416,637
363,1495,5,891497278,362,1494
843,446,3,879443442,842,445
295,1028,5,879519556,294,1027
200,1217,4,884130014,199,1216
430,234,4,877226323,429,233
560,1265,3,879975194,559,1264
236,521,3,890115996,235,520
586,181,4,884057344,585,180
279,56,4,875306515,278,55
870,223,4,878737979,869,222
932,1139,2,891251562,931,1138
144,393,4,888105743,143,392
198,323,2,884204637,197,322
450,214,1,882371416,449,213
670,222,4,877974857,669,221
665,156,5,884294772,664,155
393,636,3,889729508,392,635
293,1,2,888904861,292,0
301,447,4,882078955,300,446
537,428,4,886031506,536,427
316,487,3,880853810,315,486
671,258,5,875386402,670,257
474,218,4,887927588,473,217
447,742,3,878854658,446,741
881,105,3,876537285,880,104
682,232,3,888519408,681,231
293,506,5,888906428,292,505
288,294,2,886372841,287,293
907,88,5,881030348,906,87
459,676,3,879563288,458,675
847,499,4,878940013,846,498
606,111,4,878146986,605,110
488,434,4,891294785,487,433
896,744,3,887160040,895,743
180,181,2,877125956,179,180
313,135,5,891014401,312,134
387,215,2,886483906,386,214
896,1011,2,887160296,895,1010
97,189,4,884238887,96,188
618,238,1,891308391,617,237
293,163,4,888907290,292,162
931,347,4,891035946,930,346
479,328,4,879459611,478,327
561,849,2,885810193,560,848
271,98,5,885848559,270,97
888,191,5,879365004,887,190
244,833,3,880607878,243,832
399,393,4,882343455,398,392
588,275,3,890024246,587,274
262,332,3,879961438,261,331
270,1009,5,876954522,269,1008
868,207,3,877107189,867,206
721,209,3,877150031,720,208
416,712,4,886318795,415,711
342,655,4,875319383,341,654
158,636,4,880134532,157,635
389,404,5,880087200,388,403
831,273,3,891354773,830,272
502,288,5,883701866,501,287
864,65,3,888890690,863,64
214,248,4,891543001,213,247
883,796,3,891696782,882,795
203,458,3,880434336,202,457
757,207,2,888468632,756,206
902,250,4,879465073,901,249
543,529,4,874866208,542,528
561,458,4,885809197,560,457
532,210,5,888637085,531,209
440,272,5,891546631,439,271
303,239,3,879484871,302,238
407,785,3,876341444,406,784
653,160,3,878854441,652,159
552,25,3,879221833,551,24
916,143,3,880844463,915,142
833,188,4,875124495,832,187
295,451,4,879518864,294,450
747,302,5,888638091,746,301
752,621,1,891208491,751,620
506,208,4,874873423,505,207
32,111,3,883717986,31,110
456,544,3,881372114,455,543
655,1149,3,887429107,654,1148
554,597,4,876232176,553,596
160,430,5,876861799,159,429
499,519,3,885599040,498,518
498,649,3,881961745,497,648
718,274,3,883349363,717,273
476,792,4,883365019,475,791
654,825,3,887863826,653,824
463,539,1,889936753,462,538
330,286,5,876543768,329,285
354,9,3,891216607,353,8
381,771,2,892696557,380,770
454,485,4,888267386,453,484
559,69,5,891034003,558,68
349,546,3,879466200,348,545
621,313,5,883798770,620,312
872,294,3,888478882,871,293
151,506,4,879524900,150,505
586,250,3,884057661,585,249
389,467,3,879991512,388,466
505,174,4,889333340,504,173
406,425,3,884630617,405,424
92,291,4,886443277,91,290
269,315,4,891446132,268,314
780,28,5,891363618,779,27
95,507,4,880571226,94,506
871,1119,3,888193384,870,1118
871,1430,3,888192744,870,1429
537,11,3,886030937,536,10
13,817,1,882396914,12,816
772,1025,3,877533820,771,1024
37,222,3,880915528,36,221
18,209,4,880130861,17,208
85,45,3,879455197,84,44
323,292,4,878738997,322,291
617,672,3,883789537,616,671
562,181,3,879195125,561,180
707,778,3,886287160,706,777
915,896,2,891030070,914,895
766,188,4,891309484,765,187
58,213,5,884663379,57,212
697,1047,3,882622228,696,1046
455,405,3,879109764,454,404
31,811,4,881548053,30,810
291,385,4,874835141,290,384
901,378,5,877131654,900,377
916,1009,5,880843551,915,1008
697,343,4,882621548,696,342
207,322,3,879001724,206,321
648,249,3,882211348,647,248
387,550,2,886483252,386,549
774,1110,1,888557519,773,1109
456,367,3,881373900,455,366
731,845,2,886184681,730,844
